E(eV),dos(E),pdos(E)
1.151500000000000057e+01,1.280000000000000027e+00,1.120000000000000107e+00
1.152500000000000036e+01,1.330000000000000071e+00,1.169999999999999929e+00
1.153500000000000014e+01,1.379999999999999893e+00,1.209999999999999964e+00
1.154499999999999993e+01,1.429999999999999938e+00,1.260000000000000009e+00
1.155499999999999972e+01,1.489999999999999991e+00,1.300000000000000044e+00
1.156499999999999950e+01,1.550000000000000044e+00,1.350000000000000089e+00
1.157499999999999929e+01,1.600000000000000089e+00,1.399999999999999911e+00
1.158500000000000085e+01,1.659999999999999920e+00,1.439999999999999947e+00
1.159500000000000064e+01,1.719999999999999973e+00,1.489999999999999991e+00
1.160500000000000043e+01,1.780000000000000027e+00,1.540000000000000036e+00
1.161500000000000021e+01,1.840000000000000080e+00,1.590000000000000080e+00
1.162500000000000000e+01,1.899999999999999911e+00,1.639999999999999902e+00
1.163499999999999979e+01,1.959999999999999964e+00,1.689999999999999947e+00
1.164499999999999957e+01,2.020000000000000018e+00,1.739999999999999991e+00
1.165499999999999936e+01,2.080000000000000071e+00,1.790000000000000036e+00
1.166499999999999915e+01,2.140000000000000124e+00,1.840000000000000080e+00
1.167500000000000071e+01,2.200000000000000178e+00,1.889999999999999902e+00
1.168500000000000050e+01,2.259999999999999787e+00,1.939999999999999947e+00
1.169500000000000028e+01,2.319999999999999840e+00,1.989999999999999991e+00
1.170500000000000007e+01,2.379999999999999893e+00,2.040000000000000036e+00
1.171499999999999986e+01,2.439999999999999947e+00,2.080000000000000071e+00
1.172499999999999964e+01,2.500000000000000000e+00,2.129999999999999893e+00
1.173499999999999943e+01,2.560000000000000053e+00,2.180000000000000160e+00
1.174499999999999922e+01,2.620000000000000107e+00,2.229999999999999982e+00
1.175500000000000078e+01,2.680000000000000160e+00,2.270000000000000018e+00
1.176500000000000057e+01,2.729999999999999982e+00,2.319999999999999840e+00
1.177500000000000036e+01,2.790000000000000036e+00,2.370000000000000107e+00
1.178500000000000014e+01,2.850000000000000089e+00,2.410000000000000142e+00
1.179499999999999993e+01,2.899999999999999911e+00,2.459999999999999964e+00
1.180499999999999972e+01,2.959999999999999964e+00,2.500000000000000000e+00
1.181499999999999950e+01,3.009999999999999787e+00,2.540000000000000036e+00
1.182499999999999929e+01,3.069999999999999840e+00,2.589999999999999858e+00
1.183500000000000085e+01,3.120000000000000107e+00,2.629999999999999893e+00
1.184500000000000064e+01,3.169999999999999929e+00,2.669999999999999929e+00
1.185500000000000043e+01,3.220000000000000195e+00,2.720000000000000195e+00
1.186500000000000021e+01,3.279999999999999805e+00,2.759999999999999787e+00
1.187500000000000000e+01,3.330000000000000071e+00,2.799999999999999822e+00
1.188499999999999979e+01,3.379999999999999893e+00,2.839999999999999858e+00
1.189499999999999957e+01,3.430000000000000160e+00,2.879999999999999893e+00
1.190499999999999936e+01,3.490000000000000213e+00,2.930000000000000160e+00
1.191499999999999915e+01,3.540000000000000036e+00,2.970000000000000195e+00
1.192500000000000071e+01,3.589999999999999858e+00,3.009999999999999787e+00
1.193500000000000050e+01,3.649999999999999911e+00,3.060000000000000053e+00
1.194500000000000028e+01,3.709999999999999964e+00,3.100000000000000089e+00
1.195500000000000007e+01,3.759999999999999787e+00,3.149999999999999911e+00
1.196499999999999986e+01,3.819999999999999840e+00,3.189999999999999947e+00
1.197499999999999964e+01,3.879999999999999893e+00,3.240000000000000213e+00
1.198499999999999943e+01,3.939999999999999947e+00,3.290000000000000036e+00
1.199499999999999922e+01,4.009999999999999787e+00,3.339999999999999858e+00
1.200500000000000078e+01,4.070000000000000284e+00,3.399999999999999911e+00
1.201500000000000057e+01,4.139999999999999680e+00,3.450000000000000178e+00
1.202500000000000036e+01,4.209999999999999964e+00,3.509999999999999787e+00
1.203500000000000014e+01,4.280000000000000249e+00,3.560000000000000053e+00
1.204499999999999993e+01,4.360000000000000320e+00,3.620000000000000107e+00
1.205499999999999972e+01,4.429999999999999716e+00,3.689999999999999947e+00
1.206499999999999950e+01,4.509999999999999787e+00,3.750000000000000000e+00
1.207499999999999929e+01,4.599999999999999645e+00,3.819999999999999840e+00
1.208500000000000085e+01,4.679999999999999716e+00,3.890000000000000124e+00
1.209500000000000064e+01,4.769999999999999574e+00,3.959999999999999964e+00
1.210500000000000043e+01,4.870000000000000107e+00,4.030000000000000249e+00
1.211500000000000021e+01,4.959999999999999964e+00,4.110000000000000320e+00
1.212500000000000000e+01,5.059999999999999609e+00,4.190000000000000391e+00
1.213499999999999979e+01,5.160000000000000142e+00,4.269999999999999574e+00
1.214499999999999957e+01,5.259999999999999787e+00,4.349999999999999645e+00
1.215499999999999936e+01,5.370000000000000107e+00,4.429999999999999716e+00
1.216499999999999915e+01,5.480000000000000426e+00,4.519999999999999574e+00
1.217500000000000071e+01,5.589999999999999858e+00,4.610000000000000320e+00
1.218500000000000050e+01,5.700000000000000178e+00,4.700000000000000178e+00
1.219500000000000028e+01,5.820000000000000284e+00,4.790000000000000036e+00
1.220500000000000007e+01,5.929999999999999716e+00,4.879999999999999893e+00
1.221499999999999986e+01,6.049999999999999822e+00,4.969999999999999751e+00
1.222499999999999964e+01,6.169999999999999929e+00,5.070000000000000284e+00
1.223499999999999943e+01,6.280000000000000249e+00,5.160000000000000142e+00
1.224499999999999922e+01,6.400000000000000355e+00,5.250000000000000000e+00
1.225500000000000078e+01,6.519999999999999574e+00,5.349999999999999645e+00
1.226500000000000057e+01,6.629999999999999893e+00,5.440000000000000391e+00
1.227500000000000036e+01,6.750000000000000000e+00,5.530000000000000249e+00
1.228500000000000014e+01,6.860000000000000320e+00,5.620000000000000107e+00
1.229499999999999993e+01,6.980000000000000426e+00,5.709999999999999964e+00
1.230499999999999972e+01,7.089999999999999858e+00,5.799999999999999822e+00
1.231499999999999950e+01,7.190000000000000391e+00,5.879999999999999893e+00
1.232499999999999929e+01,7.299999999999999822e+00,5.959999999999999964e+00
1.233500000000000085e+01,7.400000000000000355e+00,6.040000000000000036e+00
1.234500000000000064e+01,7.490000000000000213e+00,6.120000000000000107e+00
1.235500000000000043e+01,7.580000000000000071e+00,6.190000000000000391e+00
1.236500000000000021e+01,7.669999999999999929e+00,6.259999999999999787e+00
1.237500000000000000e+01,7.750000000000000000e+00,6.330000000000000071e+00
1.238499999999999979e+01,7.830000000000000071e+00,6.389999999999999680e+00
1.239499999999999957e+01,7.900000000000000355e+00,6.450000000000000178e+00
1.240499999999999936e+01,7.969999999999999751e+00,6.500000000000000000e+00
1.241499999999999915e+01,8.029999999999999361e+00,6.549999999999999822e+00
1.242500000000000071e+01,8.080000000000000071e+00,6.599999999999999645e+00
1.243500000000000050e+01,8.130000000000000782e+00,6.639999999999999680e+00
1.244500000000000028e+01,8.169999999999999929e+00,6.669999999999999929e+00
1.245500000000000007e+01,8.210000000000000853e+00,6.700000000000000178e+00
1.246499999999999986e+01,8.230000000000000426e+00,6.730000000000000426e+00
1.247499999999999964e+01,8.259999999999999787e+00,6.750000000000000000e+00
1.248499999999999943e+01,8.269999999999999574e+00,6.769999999999999574e+00
1.249499999999999922e+01,8.279999999999999361e+00,6.780000000000000249e+00
1.250500000000000078e+01,8.289999999999999147e+00,6.780000000000000249e+00
1.251500000000000057e+01,8.289999999999999147e+00,6.790000000000000036e+00
1.252500000000000036e+01,8.279999999999999361e+00,6.790000000000000036e+00
1.253500000000000014e+01,8.269999999999999574e+00,6.780000000000000249e+00
1.254499999999999993e+01,8.250000000000000000e+00,6.769999999999999574e+00
1.255499999999999972e+01,8.230000000000000426e+00,6.759999999999999787e+00
1.256499999999999950e+01,8.199999999999999289e+00,6.740000000000000213e+00
1.257499999999999929e+01,8.169999999999999929e+00,6.719999999999999751e+00
1.258500000000000085e+01,8.140000000000000568e+00,6.700000000000000178e+00
1.259500000000000064e+01,8.099999999999999645e+00,6.669999999999999929e+00
1.260500000000000043e+01,8.060000000000000497e+00,6.650000000000000355e+00
1.261500000000000021e+01,8.019999999999999574e+00,6.620000000000000107e+00
1.262500000000000000e+01,7.969999999999999751e+00,6.580000000000000071e+00
1.263499999999999979e+01,7.919999999999999929e+00,6.549999999999999822e+00
1.264499999999999957e+01,7.870000000000000107e+00,6.519999999999999574e+00
1.265499999999999936e+01,7.820000000000000284e+00,6.480000000000000426e+00
1.266499999999999915e+01,7.769999999999999574e+00,6.440000000000000391e+00
1.267500000000000071e+01,7.709999999999999964e+00,6.410000000000000142e+00
1.268500000000000050e+01,7.660000000000000142e+00,6.370000000000000107e+00
1.269500000000000028e+01,7.599999999999999645e+00,6.330000000000000071e+00
1.270500000000000007e+01,7.549999999999999822e+00,6.290000000000000036e+00
1.271499999999999986e+01,7.490000000000000213e+00,6.250000000000000000e+00
1.272499999999999964e+01,7.440000000000000391e+00,6.209999999999999964e+00
1.273499999999999943e+01,7.389999999999999680e+00,6.169999999999999929e+00
1.274499999999999922e+01,7.330000000000000071e+00,6.139999999999999680e+00
1.275500000000000078e+01,7.280000000000000249e+00,6.099999999999999645e+00
1.276500000000000057e+01,7.230000000000000426e+00,6.059999999999999609e+00
1.277500000000000036e+01,7.179999999999999716e+00,6.030000000000000249e+00
1.278500000000000014e+01,7.129999999999999893e+00,5.990000000000000213e+00
1.279499999999999993e+01,7.089999999999999858e+00,5.959999999999999964e+00
1.280499999999999972e+01,7.040000000000000036e+00,5.929999999999999716e+00
1.281499999999999950e+01,7.000000000000000000e+00,5.900000000000000355e+00
1.282499999999999929e+01,6.950000000000000178e+00,5.870000000000000107e+00
1.283500000000000085e+01,6.910000000000000142e+00,5.839999999999999858e+00
1.284500000000000064e+01,6.870000000000000107e+00,5.809999999999999609e+00
1.285500000000000043e+01,6.839999999999999858e+00,5.780000000000000249e+00
1.286500000000000021e+01,6.799999999999999822e+00,5.759999999999999787e+00
1.287500000000000000e+01,6.759999999999999787e+00,5.730000000000000426e+00
1.288499999999999979e+01,6.730000000000000426e+00,5.709999999999999964e+00
1.289499999999999957e+01,6.700000000000000178e+00,5.679999999999999716e+00
1.290499999999999936e+01,6.669999999999999929e+00,5.660000000000000142e+00
1.291499999999999915e+01,6.639999999999999680e+00,5.639999999999999680e+00
1.292500000000000071e+01,6.610000000000000320e+00,5.620000000000000107e+00
1.293500000000000050e+01,6.580000000000000071e+00,5.599999999999999645e+00
1.294500000000000028e+01,6.549999999999999822e+00,5.580000000000000071e+00
1.295500000000000007e+01,6.530000000000000249e+00,5.559999999999999609e+00
1.296499999999999986e+01,6.500000000000000000e+00,5.540000000000000036e+00
1.297499999999999964e+01,6.480000000000000426e+00,5.519999999999999574e+00
1.298499999999999943e+01,6.450000000000000178e+00,5.500000000000000000e+00
1.299499999999999922e+01,6.429999999999999716e+00,5.490000000000000213e+00
1.300500000000000078e+01,6.400000000000000355e+00,5.469999999999999751e+00
1.301500000000000057e+01,6.379999999999999893e+00,5.450000000000000178e+00
1.302500000000000036e+01,6.360000000000000320e+00,5.429999999999999716e+00
1.303500000000000014e+01,6.330000000000000071e+00,5.419999999999999929e+00
1.304499999999999993e+01,6.309999999999999609e+00,5.400000000000000355e+00
1.305499999999999972e+01,6.280000000000000249e+00,5.379999999999999893e+00
1.306499999999999950e+01,6.259999999999999787e+00,5.360000000000000320e+00
1.307499999999999929e+01,6.240000000000000213e+00,5.339999999999999858e+00
1.308500000000000085e+01,6.209999999999999964e+00,5.330000000000000071e+00
1.309500000000000064e+01,6.190000000000000391e+00,5.309999999999999609e+00
1.310500000000000043e+01,6.160000000000000142e+00,5.290000000000000036e+00
1.311500000000000021e+01,6.129999999999999893e+00,5.269999999999999574e+00
1.312500000000000000e+01,6.110000000000000320e+00,5.240000000000000213e+00
1.313499999999999979e+01,6.080000000000000071e+00,5.219999999999999751e+00
1.314499999999999957e+01,6.049999999999999822e+00,5.200000000000000178e+00
1.315499999999999936e+01,6.019999999999999574e+00,5.179999999999999716e+00
1.316499999999999915e+01,6.000000000000000000e+00,5.160000000000000142e+00
1.317500000000000071e+01,5.969999999999999751e+00,5.129999999999999893e+00
1.318500000000000050e+01,5.940000000000000391e+00,5.110000000000000320e+00
1.319500000000000028e+01,5.900000000000000355e+00,5.080000000000000071e+00
1.320500000000000007e+01,5.870000000000000107e+00,5.049999999999999822e+00
1.321499999999999986e+01,5.839999999999999858e+00,5.030000000000000249e+00
1.322499999999999964e+01,5.809999999999999609e+00,5.000000000000000000e+00
1.323499999999999943e+01,5.769999999999999574e+00,4.969999999999999751e+00
1.324499999999999922e+01,5.740000000000000213e+00,4.940000000000000391e+00
1.325500000000000078e+01,5.700000000000000178e+00,4.910000000000000142e+00
1.326500000000000057e+01,5.660000000000000142e+00,4.879999999999999893e+00
1.327500000000000036e+01,5.629999999999999893e+00,4.839999999999999858e+00
1.328500000000000014e+01,5.589999999999999858e+00,4.809999999999999609e+00
1.329499999999999993e+01,5.549999999999999822e+00,4.780000000000000249e+00
1.330499999999999972e+01,5.509999999999999787e+00,4.740000000000000213e+00
1.331499999999999950e+01,5.469999999999999751e+00,4.709999999999999964e+00
1.332499999999999929e+01,5.429999999999999716e+00,4.669999999999999929e+00
1.333500000000000085e+01,5.389999999999999680e+00,4.639999999999999680e+00
1.334500000000000064e+01,5.349999999999999645e+00,4.599999999999999645e+00
1.335500000000000043e+01,5.309999999999999609e+00,4.559999999999999609e+00
1.336500000000000021e+01,5.269999999999999574e+00,4.530000000000000249e+00
1.337500000000000000e+01,5.230000000000000426e+00,4.490000000000000213e+00
1.338499999999999979e+01,5.200000000000000178e+00,4.450000000000000178e+00
1.339499999999999957e+01,5.160000000000000142e+00,4.419999999999999929e+00
1.340499999999999936e+01,5.120000000000000107e+00,4.379999999999999893e+00
1.341499999999999915e+01,5.080000000000000071e+00,4.349999999999999645e+00
1.342500000000000071e+01,5.049999999999999822e+00,4.309999999999999609e+00
1.343500000000000050e+01,5.009999999999999787e+00,4.280000000000000249e+00
1.344500000000000028e+01,4.980000000000000426e+00,4.250000000000000000e+00
1.345500000000000007e+01,4.950000000000000178e+00,4.219999999999999751e+00
1.346499999999999986e+01,4.919999999999999929e+00,4.190000000000000391e+00
1.347499999999999964e+01,4.900000000000000355e+00,4.160000000000000142e+00
1.348499999999999943e+01,4.870000000000000107e+00,4.139999999999999680e+00
1.349499999999999922e+01,4.849999999999999645e+00,4.110000000000000320e+00
1.350500000000000078e+01,4.830000000000000071e+00,4.089999999999999858e+00
1.351500000000000057e+01,4.809999999999999609e+00,4.070000000000000284e+00
1.352500000000000036e+01,4.799999999999999822e+00,4.049999999999999822e+00
1.353500000000000014e+01,4.790000000000000036e+00,4.030000000000000249e+00
1.354499999999999993e+01,4.780000000000000249e+00,4.019999999999999574e+00
1.355499999999999972e+01,4.769999999999999574e+00,4.009999999999999787e+00
1.356499999999999950e+01,4.769999999999999574e+00,4.000000000000000000e+00
1.357499999999999929e+01,4.769999999999999574e+00,3.990000000000000213e+00
1.358500000000000085e+01,4.769999999999999574e+00,3.990000000000000213e+00
1.359500000000000064e+01,4.769999999999999574e+00,3.979999999999999982e+00
1.360500000000000043e+01,4.780000000000000249e+00,3.979999999999999982e+00
1.361500000000000021e+01,4.790000000000000036e+00,3.979999999999999982e+00
1.362500000000000000e+01,4.799999999999999822e+00,3.979999999999999982e+00
1.363499999999999979e+01,4.809999999999999609e+00,3.990000000000000213e+00
1.364499999999999957e+01,4.830000000000000071e+00,3.990000000000000213e+00
1.365499999999999936e+01,4.839999999999999858e+00,4.000000000000000000e+00
1.366499999999999915e+01,4.860000000000000320e+00,4.009999999999999787e+00
1.367500000000000071e+01,4.879999999999999893e+00,4.019999999999999574e+00
1.368500000000000050e+01,4.900000000000000355e+00,4.030000000000000249e+00
1.369500000000000028e+01,4.919999999999999929e+00,4.040000000000000036e+00
1.370500000000000007e+01,4.940000000000000391e+00,4.049999999999999822e+00
1.371499999999999986e+01,4.959999999999999964e+00,4.059999999999999609e+00
1.372499999999999964e+01,4.980000000000000426e+00,4.070000000000000284e+00
1.373499999999999943e+01,5.000000000000000000e+00,4.080000000000000071e+00
1.374499999999999922e+01,5.019999999999999574e+00,4.089999999999999858e+00
1.375500000000000078e+01,5.030000000000000249e+00,4.099999999999999645e+00
1.376500000000000057e+01,5.049999999999999822e+00,4.110000000000000320e+00
1.377500000000000036e+01,5.059999999999999609e+00,4.110000000000000320e+00
1.378500000000000014e+01,5.070000000000000284e+00,4.120000000000000107e+00
1.379499999999999993e+01,5.080000000000000071e+00,4.120000000000000107e+00
1.380499999999999972e+01,5.089999999999999858e+00,4.120000000000000107e+00
1.381499999999999950e+01,5.089999999999999858e+00,4.120000000000000107e+00
1.382499999999999929e+01,5.089999999999999858e+00,4.120000000000000107e+00
1.383500000000000085e+01,5.089999999999999858e+00,4.110000000000000320e+00
1.384500000000000064e+01,5.089999999999999858e+00,4.110000000000000320e+00
1.385500000000000043e+01,5.080000000000000071e+00,4.099999999999999645e+00
1.386500000000000021e+01,5.059999999999999609e+00,4.080000000000000071e+00
1.387500000000000000e+01,5.049999999999999822e+00,4.070000000000000284e+00
1.388499999999999979e+01,5.030000000000000249e+00,4.049999999999999822e+00
1.389499999999999957e+01,5.009999999999999787e+00,4.030000000000000249e+00
1.390499999999999936e+01,4.980000000000000426e+00,4.000000000000000000e+00
1.391499999999999915e+01,4.950000000000000178e+00,3.979999999999999982e+00
1.392500000000000071e+01,4.919999999999999929e+00,3.950000000000000178e+00
1.393500000000000050e+01,4.879999999999999893e+00,3.919999999999999929e+00
1.394500000000000028e+01,4.839999999999999858e+00,3.879999999999999893e+00
1.395500000000000007e+01,4.799999999999999822e+00,3.850000000000000089e+00
1.396499999999999986e+01,4.759999999999999787e+00,3.810000000000000053e+00
1.397499999999999964e+01,4.709999999999999964e+00,3.770000000000000018e+00
1.398499999999999943e+01,4.660000000000000142e+00,3.729999999999999982e+00
1.399499999999999922e+01,4.610000000000000320e+00,3.689999999999999947e+00
1.400500000000000078e+01,4.549999999999999822e+00,3.640000000000000124e+00
1.401500000000000057e+01,4.500000000000000000e+00,3.589999999999999858e+00
1.402500000000000036e+01,4.440000000000000391e+00,3.549999999999999822e+00
1.403500000000000014e+01,4.379999999999999893e+00,3.500000000000000000e+00
1.404499999999999993e+01,4.320000000000000284e+00,3.450000000000000178e+00
1.405499999999999972e+01,4.259999999999999787e+00,3.399999999999999911e+00
1.406499999999999950e+01,4.200000000000000178e+00,3.350000000000000089e+00
1.407499999999999929e+01,4.129999999999999893e+00,3.299999999999999822e+00
1.408500000000000085e+01,4.070000000000000284e+00,3.250000000000000000e+00
1.409500000000000064e+01,4.009999999999999787e+00,3.189999999999999947e+00
1.410500000000000043e+01,3.939999999999999947e+00,3.140000000000000124e+00
1.411500000000000021e+01,3.879999999999999893e+00,3.089999999999999858e+00
1.412500000000000000e+01,3.819999999999999840e+00,3.040000000000000036e+00
1.413499999999999979e+01,3.759999999999999787e+00,2.990000000000000213e+00
1.414499999999999957e+01,3.700000000000000178e+00,2.950000000000000178e+00
1.415499999999999936e+01,3.640000000000000124e+00,2.899999999999999911e+00
1.416499999999999915e+01,3.580000000000000071e+00,2.850000000000000089e+00
1.417500000000000071e+01,3.520000000000000018e+00,2.810000000000000053e+00
1.418500000000000050e+01,3.470000000000000195e+00,2.759999999999999787e+00
1.419500000000000028e+01,3.419999999999999929e+00,2.720000000000000195e+00
1.420500000000000007e+01,3.370000000000000107e+00,2.680000000000000160e+00
1.421499999999999986e+01,3.319999999999999840e+00,2.640000000000000124e+00
1.422499999999999964e+01,3.270000000000000018e+00,2.609999999999999876e+00
1.423499999999999943e+01,3.229999999999999982e+00,2.569999999999999840e+00
1.424499999999999922e+01,3.189999999999999947e+00,2.540000000000000036e+00
1.425500000000000078e+01,3.149999999999999911e+00,2.509999999999999787e+00
1.426500000000000057e+01,3.120000000000000107e+00,2.479999999999999982e+00
1.427500000000000036e+01,3.080000000000000071e+00,2.459999999999999964e+00
1.428500000000000014e+01,3.060000000000000053e+00,2.439999999999999947e+00
1.429499999999999993e+01,3.029999999999999805e+00,2.419999999999999929e+00
1.430499999999999972e+01,3.009999999999999787e+00,2.399999999999999911e+00
1.431499999999999950e+01,2.990000000000000213e+00,2.390000000000000124e+00
1.432499999999999929e+01,2.979999999999999982e+00,2.379999999999999893e+00
1.433500000000000085e+01,2.970000000000000195e+00,2.370000000000000107e+00
1.434500000000000064e+01,2.959999999999999964e+00,2.359999999999999876e+00
1.435500000000000043e+01,2.959999999999999964e+00,2.359999999999999876e+00
1.436500000000000021e+01,2.959999999999999964e+00,2.359999999999999876e+00
1.437500000000000000e+01,2.959999999999999964e+00,2.370000000000000107e+00
1.438499999999999979e+01,2.970000000000000195e+00,2.379999999999999893e+00
1.439499999999999957e+01,2.979999999999999982e+00,2.390000000000000124e+00
1.440499999999999936e+01,3.000000000000000000e+00,2.399999999999999911e+00
1.441499999999999915e+01,3.020000000000000018e+00,2.419999999999999929e+00
1.442500000000000071e+01,3.040000000000000036e+00,2.439999999999999947e+00
1.443500000000000050e+01,3.069999999999999840e+00,2.459999999999999964e+00
1.444500000000000028e+01,3.100000000000000089e+00,2.490000000000000213e+00
1.445500000000000007e+01,3.140000000000000124e+00,2.509999999999999787e+00
1.446499999999999986e+01,3.180000000000000160e+00,2.549999999999999822e+00
1.447499999999999964e+01,3.220000000000000195e+00,2.580000000000000071e+00
1.448499999999999943e+01,3.259999999999999787e+00,2.620000000000000107e+00
1.449499999999999922e+01,3.310000000000000053e+00,2.660000000000000142e+00
1.450500000000000078e+01,3.359999999999999876e+00,2.700000000000000178e+00
1.451500000000000057e+01,3.419999999999999929e+00,2.740000000000000213e+00
1.452500000000000036e+01,3.470000000000000195e+00,2.790000000000000036e+00
1.453500000000000014e+01,3.529999999999999805e+00,2.830000000000000071e+00
1.454499999999999993e+01,3.589999999999999858e+00,2.879999999999999893e+00
1.455499999999999972e+01,3.649999999999999911e+00,2.930000000000000160e+00
1.456499999999999950e+01,3.720000000000000195e+00,2.979999999999999982e+00
1.457499999999999929e+01,3.779999999999999805e+00,3.029999999999999805e+00
1.458500000000000085e+01,3.850000000000000089e+00,3.080000000000000071e+00
1.459500000000000064e+01,3.910000000000000142e+00,3.140000000000000124e+00
1.460500000000000043e+01,3.979999999999999982e+00,3.189999999999999947e+00
1.461500000000000021e+01,4.049999999999999822e+00,3.240000000000000213e+00
1.462500000000000000e+01,4.110000000000000320e+00,3.290000000000000036e+00
1.463499999999999979e+01,4.179999999999999716e+00,3.350000000000000089e+00
1.464499999999999957e+01,4.240000000000000213e+00,3.399999999999999911e+00
1.465499999999999936e+01,4.299999999999999822e+00,3.450000000000000178e+00
1.466499999999999915e+01,4.370000000000000107e+00,3.500000000000000000e+00
1.467500000000000071e+01,4.429999999999999716e+00,3.540000000000000036e+00
1.468500000000000050e+01,4.490000000000000213e+00,3.589999999999999858e+00
1.469500000000000028e+01,4.540000000000000036e+00,3.629999999999999893e+00
1.470500000000000007e+01,4.599999999999999645e+00,3.680000000000000160e+00
1.471499999999999986e+01,4.650000000000000355e+00,3.720000000000000195e+00
1.472499999999999964e+01,4.700000000000000178e+00,3.759999999999999787e+00
1.473499999999999943e+01,4.750000000000000000e+00,3.799999999999999822e+00
1.474499999999999922e+01,4.799999999999999822e+00,3.830000000000000071e+00
1.475500000000000078e+01,4.849999999999999645e+00,3.870000000000000107e+00
1.476500000000000057e+01,4.889999999999999680e+00,3.899999999999999911e+00
1.477500000000000036e+01,4.929999999999999716e+00,3.930000000000000160e+00
1.478500000000000014e+01,4.969999999999999751e+00,3.959999999999999964e+00
1.479499999999999993e+01,5.009999999999999787e+00,3.990000000000000213e+00
1.480499999999999972e+01,5.049999999999999822e+00,4.019999999999999574e+00
1.481499999999999950e+01,5.080000000000000071e+00,4.049999999999999822e+00
1.482499999999999929e+01,5.110000000000000320e+00,4.070000000000000284e+00
1.483500000000000085e+01,5.139999999999999680e+00,4.089999999999999858e+00
1.484500000000000064e+01,5.169999999999999929e+00,4.120000000000000107e+00
1.485500000000000043e+01,5.200000000000000178e+00,4.139999999999999680e+00
1.486500000000000021e+01,5.230000000000000426e+00,4.160000000000000142e+00
1.487500000000000000e+01,5.259999999999999787e+00,4.179999999999999716e+00
1.488499999999999979e+01,5.290000000000000036e+00,4.200000000000000178e+00
1.489499999999999957e+01,5.309999999999999609e+00,4.219999999999999751e+00
1.490499999999999936e+01,5.339999999999999858e+00,4.230000000000000426e+00
1.491499999999999915e+01,5.370000000000000107e+00,4.250000000000000000e+00
1.492500000000000071e+01,5.389999999999999680e+00,4.269999999999999574e+00
1.493500000000000050e+01,5.419999999999999929e+00,4.290000000000000036e+00
1.494500000000000028e+01,5.440000000000000391e+00,4.309999999999999609e+00
1.495500000000000007e+01,5.469999999999999751e+00,4.320000000000000284e+00
1.496499999999999986e+01,5.490000000000000213e+00,4.339999999999999858e+00
1.497499999999999964e+01,5.519999999999999574e+00,4.360000000000000320e+00
1.498499999999999943e+01,5.540000000000000036e+00,4.379999999999999893e+00
1.499499999999999922e+01,5.570000000000000284e+00,4.389999999999999680e+00
1.500500000000000078e+01,5.589999999999999858e+00,4.410000000000000142e+00
1.501500000000000057e+01,5.610000000000000320e+00,4.419999999999999929e+00
1.502500000000000036e+01,5.639999999999999680e+00,4.440000000000000391e+00
1.503500000000000014e+01,5.660000000000000142e+00,4.459999999999999964e+00
1.504499999999999993e+01,5.679999999999999716e+00,4.469999999999999751e+00
1.505499999999999972e+01,5.700000000000000178e+00,4.480000000000000426e+00
1.506499999999999950e+01,5.730000000000000426e+00,4.500000000000000000e+00
1.507499999999999929e+01,5.750000000000000000e+00,4.509999999999999787e+00
1.508500000000000085e+01,5.769999999999999574e+00,4.519999999999999574e+00
1.509500000000000064e+01,5.780000000000000249e+00,4.530000000000000249e+00
1.510500000000000043e+01,5.799999999999999822e+00,4.549999999999999822e+00
1.511500000000000021e+01,5.820000000000000284e+00,4.559999999999999609e+00
1.512500000000000000e+01,5.830000000000000071e+00,4.559999999999999609e+00
1.513499999999999979e+01,5.849999999999999645e+00,4.570000000000000284e+00
1.514499999999999957e+01,5.860000000000000320e+00,4.580000000000000071e+00
1.515499999999999936e+01,5.879999999999999893e+00,4.589999999999999858e+00
1.516499999999999915e+01,5.889999999999999680e+00,4.589999999999999858e+00
1.517500000000000071e+01,5.900000000000000355e+00,4.599999999999999645e+00
1.518500000000000050e+01,5.919999999999999929e+00,4.610000000000000320e+00
1.519500000000000028e+01,5.929999999999999716e+00,4.610000000000000320e+00
1.520500000000000007e+01,5.940000000000000391e+00,4.620000000000000107e+00
1.521499999999999986e+01,5.950000000000000178e+00,4.620000000000000107e+00
1.522499999999999964e+01,5.959999999999999964e+00,4.620000000000000107e+00
1.523499999999999943e+01,5.969999999999999751e+00,4.629999999999999893e+00
1.524499999999999922e+01,5.990000000000000213e+00,4.629999999999999893e+00
1.525500000000000078e+01,6.000000000000000000e+00,4.639999999999999680e+00
1.526500000000000057e+01,6.009999999999999787e+00,4.639999999999999680e+00
1.527500000000000036e+01,6.030000000000000249e+00,4.650000000000000355e+00
1.528500000000000014e+01,6.040000000000000036e+00,4.660000000000000142e+00
1.529499999999999993e+01,6.059999999999999609e+00,4.669999999999999929e+00
1.530499999999999972e+01,6.080000000000000071e+00,4.679999999999999716e+00
1.531499999999999950e+01,6.099999999999999645e+00,4.690000000000000391e+00
1.532499999999999929e+01,6.120000000000000107e+00,4.700000000000000178e+00
1.533500000000000085e+01,6.150000000000000355e+00,4.709999999999999964e+00
1.534500000000000064e+01,6.169999999999999929e+00,4.719999999999999751e+00
1.535500000000000043e+01,6.200000000000000178e+00,4.740000000000000213e+00
1.536500000000000021e+01,6.230000000000000426e+00,4.750000000000000000e+00
1.537500000000000000e+01,6.259999999999999787e+00,4.769999999999999574e+00
1.538499999999999979e+01,6.290000000000000036e+00,4.790000000000000036e+00
